vendor_part_no,period_month,store_region,qty,sales_dollars,avg_price
BI100077,2025-10,PNW,102,1978.8,19.4
BI100077,2025-11,NE,83,1610.2,19.4
BI100077,2025-11,MA,64,1241.6,19.4
BI100077,2025-11,SE,99,1920.6,19.4
BI100077,2025-11,MW,80,1552.0,19.4
BI100077,2025-11,TX,73,1416.2,19.4
BI100077,2025-11,MTN,88,1707.2,19.4
BI100077,2025-11,PSW,66,1280.4,19.4
BI100077,2025-11,PNW,98,1901.2,19.4
BI100077,2025-12,NE,77,1493.8,19.4
BI100077,2025-12,MA,66,1280.4,19.4
BI100077,2025-12,SE,95,1843.0,19.4
BI100077,2025-12,MW,71,1377.4,19.4
BI100077,2025-12,TX,71,1377.4,19.4
BI100077,2025-12,MTN,84,1629.6,19.4
BI100077,2025-12,PSW,56,1086.4,19.4
BI100077,2025-12,PNW,98,1901.2,19.4
BI100084,2024-01,NE,25,1733.75,69.35
BI100084,2024-01,MA,18,1248.3,69.35
BI100084,2024-01,SE,27,1872.45,69.35
BI100084,2024-01,MW,21,1456.35,69.35
BI100084,2024-01,TX,24,1664.4,69.35
BI100084,2024-01,MTN,31,2149.85,69.35
BI100084,2024-01,PSW,33,2288.55,69.35
BI100084,2024-01,PNW,21,1456.35,69.35
BI100084,2024-02,NE,29,2011.15,69.35
BI100084,2024-02,MA,23,1595.05,69.35
BI100084,2024-02,SE,29,2011.15,69.35
BI100084,2024-02,MW,23,1595.05,69.35
BI100084,2024-02,TX,24,1664.4,69.35
BI100084,2024-02,MTN,34,2357.9,69.35
BI100084,2024-02,PSW,36,2496.6,69.35
BI100084,2024-02,PNW,26,1803.1,69.35
BI100084,2024-03,NE,32,2219.2,69.35
BI100084,2024-03,MA,23,1595.05,69.35
BI100084,2024-03,SE,38,2635.3,69.35
BI100084,2024-03,MW,27,1872.45,69.35
BI100084,2024-03,TX,29,2011.15,69.35
BI100084,2024-03,MTN,38,2635.3,69.35
BI100084,2024-03,PSW,38,2635.3,69.35
BI100084,2024-03,PNW,30,2080.5,69.35
BI100084,2024-04,NE,38,2635.3,69.35
BI100084,2024-04,MA,28,1941.8,69.35
BI100084,2024-04,SE,37,2565.95,69.35
BI100084,2024-04,MW,31,2149.85,69.35
BI100084,2024-04,TX,34,2357.9,69.35
BI100084,2024-04,MTN,42,2912.7,69.35
BI100084,2024-04,PSW,43,2982.05,69.35
BI100084,2024-04,PNW,33,2288.55,69.35
BI100084,2024-05,NE,45,3120.75,69.35
BI100084,2024-05,MA,30,2080.5,69.35
BI100084,2024-05,SE,43,2982.05,69.35
BI100084,2024-05,MW,31,2149.85,69.35
BI100084,2024-05,TX,35,2427.25,69.35
BI100084,2024-05,MTN,44,3051.4,69.35
BI100084,2024-05,PSW,51,3536.85,69.35
BI100084,2024-05,PNW,37,2565.95,69.35
BI100084,2024-06,NE,44,3051.4,69.35
BI100084,2024-06,MA,30,2080.5,69.35
BI100084,2024-06,SE,44,3051.4,69.35
BI100084,2024-06,MW,34,2357.9,69.35
BI100084,2024-06,TX,39,2704.65,69.35
BI100084,2024-06,MTN,52,3606.2,69.35
BI100084,2024-06,PSW,47,3259.45,69.35
BI100084,2024-06,PNW,37,2565.95,69.35
BI100084,2024-07,NE,44,3051.4,69.35
BI100084,2024-07,MA,32,2219.2,69.35
BI100084,2024-07,SE,42,2912.7,69.35
BI100084,2024-07,MW,30,2080.5,69.35
BI100084,2024-07,TX,34,2357.9,69.35
BI100084,2024-07,MTN,52,3606.2,69.35
BI100084,2024-07,PSW,52,3606.2,69.35
BI100084,2024-07,PNW,35,2427.25,69.35
BI100084,2024-08,NE,39,2704.65,69.35
BI100084,2024-08,MA,28,1941.8,69.35
BI100084,2024-08,SE,42,2912.7,69.35
BI100084,2024-08,MW,32,2219.2,69.35
BI100084,2024-08,TX,32,2219.2,69.35
BI100084,2024-08,MTN,46,3190.1,69.35
BI100084,2024-08,PSW,44,3051.4,69.35
BI100084,2024-08,PNW,35,2427.25,69.35
BI100084,2024-09,NE,35,2427.25,69.35
BI100084,2024-09,MA,26,1803.1,69.35
BI100084,2024-09,SE,37,2565.95,69.35
BI100084,2024-09,MW,26,1803.1,69.35
BI100084,2024-09,TX,29,2011.15,69.35
BI100084,2024-09,MTN,38,2635.3,69.35
BI100084,2024-09,PSW,41,2843.35,69.35
BI100084,2024-09,PNW,31,2149.85,69.35
BI100084,2024-10,NE,31,2149.85,69.35
BI100084,2024-10,MA,22,1525.7,69.35
BI100084,2024-10,SE,31,2149.85,69.35
BI100084,2024-10,MW,23,1595.05,69.35
BI100084,2024-10,TX,28,1941.8,69.35
BI100084,2024-10,MTN,37,2565.95,69.35
BI100084,2024-10,PSW,36,2496.6,69.35
BI100084,2024-10,PNW,25,1733.75,69.35
BI100084,2024-11,NE,28,1941.8,69.35
BI100084,2024-11,MA,21,1456.35,69.35
BI100084,2024-11,SE,27,1872.45,69.35
BI100084,2024-11,MW,20,1387.0,69.35
BI100084,2024-11,TX,25,1733.75,69.35
BI100084,2024-11,MTN,33,2288.55,69.35
BI100084,2024-11,PSW,31,2149.85,69.35
BI100084,2024-11,PNW,22,1525.7,69.35
BI100084,2024-12,NE,27,1872.45,69.35
BI100084,2024-12,MA,19,1317.65,69.35
BI100084,2024-12,SE,29,2011.15,69.35
BI100084,2024-12,MW,22,1525.7,69.35
BI100084,2024-12,TX,25,1733.75,69.35
BI100084,2024-12,MTN,31,2149.85,69.35
BI100084,2024-12,PSW,31,2149.85,69.35
BI100084,2024-12,PNW,21,1456.35,69.35
BI100084,2025-01,NE,31,2149.85,69.35
BI100084,2025-01,MA,19,1317.65,69.35
BI100084,2025-01,SE,27,1872.45,69.35
BI100084,2025-01,MW,22,1525.7,69.35
BI100084,2025-01,TX,25,1733.75,69.35
BI100084,2025-01,MTN,34,2357.9,69.35
BI100084,2025-01,PSW,31,2149.85,69.35
BI100084,2025-01,PNW,22,1525.7,69.35
BI100084,2025-02,NE,32,2219.2,69.35
BI100084,2025-02,MA,22,1525.7,69.35
BI100084,2025-02,SE,35,2427.25,69.35
BI100084,2025-02,MW,25,1733.75,69.35
BI100084,2025-02,TX,25,1733.75,69.35
BI100084,2025-02,MTN,36,2496.6,69.35
BI100084,2025-02,PSW,38,2635.3,69.35
BI100084,2025-02,PNW,28,1941.8,69.35
BI100084,2025-03,NE,40,2774.0,69.35
BI100084,2025-03,MA,29,2011.15,69.35
BI100084,2025-03,SE,40,2774.0,69.35
BI100084,2025-03,MW,28,1941.8,69.35
BI100084,2025-03,TX,34,2357.9,69.35
BI100084,2025-03,MTN,40,2774.0,69.35
BI100084,2025-03,PSW,41,2843.35,69.35
BI100084,2025-03,PNW,29,2011.15,69.35
BI100084,2025-04,NE,41,2843.35,69.35
BI100084,2025-04,MA,29,2011.15,69.35
BI100084,2025-04,SE,46,3190.1,69.35
BI100084,2025-04,MW,30,2080.5,69.35
BI100084,2025-04,TX,35,2427.25,69.35
BI100084,2025-04,MTN,45,3120.75,69.35
BI100084,2025-04,PSW,45,3120.75,69.35
BI100084,2025-04,PNW,34,2357.9,69.35
BI100084,2025-05,NE,46,3190.1,69.35
BI100084,2025-05,MA,35,2427.25,69.35
BI100084,2025-05,SE,44,3051.4,69.35
BI100084,2025-05,MW,33,2288.55,69.35
BI100084,2025-05,TX,37,2565.95,69.35
BI100084,2025-05,MTN,52,3606.2,69.35
BI100084,2025-05,PSW,49,3398.15,69.35
BI100084,2025-05,PNW,39,2704.65,69.35
BI100084,2025-06,NE,44,3051.4,69.35
BI100084,2025-06,MA,33,2288.55,69.35
BI100084,2025-06,SE,51,3536.85,69.35
BI100084,2025-06,MW,36,2496.6,69.35
BI100084,2025-06,TX,40,2774.0,69.35
BI100084,2025-06,MTN,55,3814.25,69.35
BI100084,2025-06,PSW,53,3675.55,69.35
BI100084,2025-06,PNW,41,2843.35,69.35
BI100084,2025-07,NE,43,2982.05,69.35
BI100084,2025-07,MA,34,2357.9,69.35
BI100084,2025-07,SE,51,3536.85,69.35
BI100084,2025-07,MW,34,2357.9,69.35
BI100084,2025-07,TX,40,2774.0,69.35
BI100084,2025-07,MTN,50,3467.5,69.35
BI100084,2025-07,PSW,54,3744.9,69.35
BI100084,2025-07,PNW,41,2843.35,69.35
BI100084,2025-08,NE,42,2912.7,69.35
BI100084,2025-08,MA,29,2011.15,69.35
BI100084,2025-08,SE,43,2982.05,69.35
BI100084,2025-08,MW,34,2357.9,69.35
BI100084,2025-08,TX,37,2565.95,69.35
BI100084,2025-08,MTN,47,3259.45,69.35
BI100084,2025-08,PSW,48,3328.8,69.35
BI100084,2025-08,PNW,36,2496.6,69.35
BI100084,2025-09,NE,40,2774.0,69.35
BI100084,2025-09,MA,25,1733.75,69.35
BI100084,2025-09,SE,41,2843.35,69.35
BI100084,2025-09,MW,27,1872.45,69.35
BI100084,2025-09,TX,33,2288.55,69.35
BI100084,2025-09,MTN,42,2912.7,69.35
BI100084,2025-09,PSW,41,2843.35,69.35
BI100084,2025-09,PNW,30,2080.5,69.35
BI100084,2025-10,NE,34,2357.9,69.35
BI100084,2025-10,MA,24,1664.4,69.35
BI100084,2025-10,SE,37,2565.95,69.35
BI100084,2025-10,MW,27,1872.45,69.35
BI100084,2025-10,TX,27,1872.45,69.35
BI100084,2025-10,MTN,36,2496.6,69.35
BI100084,2025-10,PSW,36,2496.6,69.35
BI100084,2025-10,PNW,27,1872.45,69.35
BI100084,2025-11,NE,30,2080.5,69.35
BI100084,2025-11,MA,21,1456.35,69.35
BI100084,2025-11,SE,29,2011.15,69.35
BI100084,2025-11,MW,24,1664.4,69.35
BI100084,2025-11,TX,27,1872.45,69.35
BI100084,2025-11,MTN,33,2288.55,69.35
BI100084,2025-11,PSW,33,2288.55,69.35
BI100084,2025-11,PNW,24,1664.4,69.35
BI100084,2025-12,NE,30,2080.5,69.35
BI100084,2025-12,MA,21,1456.35,69.35
BI100084,2025-12,SE,30,2080.5,69.35
BI100084,2025-12,MW,20,1387.0,69.35
BI100084,2025-12,TX,26,1803.1,69.35
BI100084,2025-12,MTN,35,2427.25,69.35
BI100084,2025-12,PSW,34,2357.9,69.35
BI100084,2025-12,PNW,24,1664.4,69.35
BI100091,2024-01,NE,11,1467.18,133.38
BI100091,2024-01,MA,10,1333.8,133.38
BI100091,2024-01,SE,9,1200.42,133.38
BI100091,2024-01,MW,9,1200.42,133.38
BI100091,2024-01,TX,9,1200.42,133.38
BI100091,2024-01,MTN,10,1333.8,133.38
BI100091,2024-01,PSW,7,933.66,133.38
BI100091,2024-01,PNW,10,1333.8,133.38
BI100091,2024-02,NE,11,1467.18,133.38
BI100091,2024-02,MA,12,1600.56,133.38
BI100091,2024-02,SE,10,1333.8,133.38
BI100091,2024-02,MW,9,1200.42,133.38
BI100091,2024-02,TX,11,1467.18,133.38
BI100091,2024-02,MTN,11,1467.18,133.38
BI100091,2024-02,PSW,9,1200.42,133.38
BI100091,2024-02,PNW,12,1600.56,133.38
BI100091,2024-03,NE,12,1600.56,133.38
BI100091,2024-03,MA,13,1733.94,133.38
BI100091,2024-03,SE,11,1467.18,133.38
BI100091,2024-03,MW,10,1333.8,133.38
BI100091,2024-03,TX,11,1467.18,133.38
BI100091,2024-03,MTN,13,1733.94,133.38
BI100091,2024-03,PSW,10,1333.8,133.38
BI100091,2024-03,PNW,13,1733.94,133.38
BI100091,2024-04,NE,13,1733.94,133.38
BI100091,2024-04,MA,14,1867.32,133.38
BI100091,2024-04,SE,11,1467.18,133.38
BI100091,2024-04,MW,11,1467.18,133.38
BI100091,2024-04,TX,13,1733.94,133.38
BI100091,2024-04,MTN,14,1867.32,133.38
BI100091,2024-04,PSW,10,1333.8,133.38
BI100091,2024-04,PNW,14,1867.32,133.38
BI100091,2024-05,NE,14,1867.32,133.38
BI100091,2024-05,MA,14,1867.32,133.38
BI100091,2024-05,SE,13,1733.94,133.38
BI100091,2024-05,MW,12,1600.56,133.38
BI100091,2024-05,TX,12,1600.56,133.38
BI100091,2024-05,MTN,15,2000.7,133.38
BI100091,2024-05,PSW,11,1467.18,133.38
BI100091,2024-05,PNW,14,1867.32,133.38
BI100091,2024-06,NE,16,2134.08,133.38
BI100091,2024-06,MA,13,1733.94,133.38
BI100091,2024-06,SE,13,1733.94,133.38
BI100091,2024-06,MW,11,1467.18,133.38
BI100091,2024-06,TX,14,1867.32,133.38
BI100091,2024-06,MTN,14,1867.32,133.38
BI100091,2024-06,PSW,11,1467.18,133.38
BI100091,2024-06,PNW,15,2000.7,133.38
BI100091,2024-07,NE,15,2000.7,133.38
BI100091,2024-07,MA,14,1867.32,133.38
BI100091,2024-07,SE,11,1467.18,133.38
BI100091,2024-07,MW,12,1600.56,133.38
BI100091,2024-07,TX,13,1733.94,133.38
BI100091,2024-07,MTN,14,1867.32,133.38
BI100091,2024-07,PSW,10,1333.8,133.38
BI100091,2024-07,PNW,16,2134.08,133.38
BI100091,2024-08,NE,14,1867.32,133.38
BI100091,2024-08,MA,15,2000.7,133.38
BI100091,2024-08,SE,11,1467.18,133.38
BI100091,2024-08,MW,11,1467.18,133.38
BI100091,2024-08,TX,12,1600.56,133.38
BI100091,2024-08,MTN,13,1733.94,133.38
BI100091,2024-08,PSW,11,1467.18,133.38
BI100091,2024-08,PNW,15,2000.7,133.38
BI100091,2024-09,NE,14,1867.32,133.38
BI100091,2024-09,MA,13,1733.94,133.38
BI100091,2024-09,SE,10,1333.8,133.38
BI100091,2024-09,MW,11,1467.18,133.38
BI100091,2024-09,TX,11,1467.18,133.38
BI100091,2024-09,MTN,13,1733.94,133.38
BI100091,2024-09,PSW,10,1333.8,133.38
BI100091,2024-09,PNW,14,1867.32,133.38
BI100091,2024-10,NE,12,1600.56,133.38
BI100091,2024-10,MA,11,1467.18,133.38
BI100091,2024-10,SE,10,1333.8,133.38
BI100091,2024-10,MW,9,1200.42,133.38
BI100091,2024-10,TX,11,1467.18,133.38
BI100091,2024-10,MTN,11,1467.18,133.38
BI100091,2024-10,PSW,9,1200.42,133.38
BI100091,2024-10,PNW,13,1733.94,133.38
BI100091,2024-11,NE,11,1467.18,133.38
BI100091,2024-11,MA,12,1600.56,133.38
BI100091,2024-11,SE,9,1200.42,133.38
BI100091,2024-11,MW,9,1200.42,133.38
BI100091,2024-11,TX,10,1333.8,133.38
BI100091,2024-11,MTN,11,1467.18,133.38
BI100091,2024-11,PSW,8,1067.04,133.38
BI100091,2024-11,PNW,11,1467.18,133.38
BI100091,2024-12,NE,11,1467.18,133.38
BI100091,2024-12,MA,11,1467.18,133.38
BI100091,2024-12,SE,9,1200.42,133.38
BI100091,2024-12,MW,10,1333.8,133.38
BI100091,2024-12,TX,10,1333.8,133.38
BI100091,2024-12,MTN,11,1467.18,133.38
BI100091,2024-12,PSW,8,1067.04,133.38
BI100091,2024-12,PNW,11,1467.18,133.38
BI100091,2025-01,NE,12,1600.56,133.38
BI100091,2025-01,MA,11,1467.18,133.38
BI100091,2025-01,SE,9,1200.42,133.38
BI100091,2025-01,MW,9,1200.42,133.38
BI100091,2025-01,TX,10,1333.8,133.38
BI100091,2025-01,MTN,11,1467.18,133.38
BI100091,2025-01,PSW,9,1200.42,133.38
BI100091,2025-01,PNW,11,1467.18,133.38
BI100091,2025-02,NE,12,1600.56,133.38
BI100091,2025-02,MA,12,1600.56,133.38
BI100091,2025-02,SE,11,1467.18,133.38
BI100091,2025-02,MW,10,1333.8,133.38
BI100091,2025-02,TX,12,1600.56,133.38
BI100091,2025-02,MTN,12,1600.56,133.38
BI100091,2025-02,PSW,10,1333.8,133.38
BI100091,2025-02,PNW,12,1600.56,133.38
BI100091,2025-03,NE,13,1733.94,133.38
BI100091,2025-03,MA,14,1867.32,133.38
BI100091,2025-03,SE,12,1600.56,133.38
BI100091,2025-03,MW,11,1467.18,133.38
BI100091,2025-03,TX,11,1467.18,133.38
BI100091,2025-03,MTN,14,1867.32,133.38
BI100091,2025-03,PSW,11,1467.18,133.38
BI100091,2025-03,PNW,13,1733.94,133.38
BI100091,2025-04,NE,16,2134.08,133.38
BI100091,2025-04,MA,15,2000.7,133.38
BI100091,2025-04,SE,12,1600.56,133.38
BI100091,2025-04,MW,13,1733.94,133.38
BI100091,2025-04,TX,13,1733.94,133.38
BI100091,2025-04,MTN,13,1733.94,133.38
BI100091,2025-04,PSW,10,1333.8,133.38
BI100091,2025-04,PNW,15,2000.7,133.38
BI100091,2025-05,NE,15,2000.7,133.38
BI100091,2025-05,MA,16,2134.08,133.38
BI100091,2025-05,SE,14,1867.32,133.38
BI100091,2025-05,MW,13,1733.94,133.38
BI100091,2025-05,TX,13,1733.94,133.38
BI100091,2025-05,MTN,15,2000.7,133.38
BI100091,2025-05,PSW,11,1467.18,133.38
BI100091,2025-05,PNW,14,1867.32,133.38
BI100091,2025-06,NE,17,2267.46,133.38
BI100091,2025-06,MA,16,2134.08,133.38
BI100091,2025-06,SE,13,1733.94,133.38
BI100091,2025-06,MW,13,1733.94,133.38
BI100091,2025-06,TX,13,1733.94,133.38
BI100091,2025-06,MTN,16,2134.08,133.38
BI100091,2025-06,PSW,11,1467.18,133.38
BI100091,2025-06,PNW,16,2134.08,133.38
BI100091,2025-07,NE,16,2134.08,133.38
BI100091,2025-07,MA,16,2134.08,133.38
BI100091,2025-07,SE,13,1733.94,133.38
BI100091,2025-07,MW,13,1733.94,133.38
BI100091,2025-07,TX,13,1733.94,133.38
BI100091,2025-07,MTN,15,2000.7,133.38
BI100091,2025-07,PSW,12,1600.56,133.38
BI100091,2025-07,PNW,15,2000.7,133.38
BI100091,2025-08,NE,15,2000.7,133.38
BI100091,2025-08,MA,15,2000.7,133.38
BI100091,2025-08,SE,13,1733.94,133.38
BI100091,2025-08,MW,12,1600.56,133.38
BI100091,2025-08,TX,13,1733.94,133.38
BI100091,2025-08,MTN,15,2000.7,133.38
BI100091,2025-08,PSW,10,1333.8,133.38
BI100091,2025-08,PNW,15,2000.7,133.38
BI100091,2025-09,NE,14,1867.32,133.38
BI100091,2025-09,MA,14,1867.32,133.38
BI100091,2025-09,SE,12,1600.56,133.38
BI100091,2025-09,MW,11,1467.18,133.38
BI100091,2025-09,TX,12,1600.56,133.38
BI100091,2025-09,MTN,14,1867.32,133.38
BI100091,2025-09,PSW,10,1333.8,133.38
BI100091,2025-09,PNW,14,1867.32,133.38
BI100091,2025-10,NE,14,1867.32,133.38
BI100091,2025-10,MA,13,1733.94,133.38
BI100091,2025-10,SE,10,1333.8,133.38
BI100091,2025-10,MW,10,1333.8,133.38
BI100091,2025-10,TX,11,1467.18,133.38
BI100091,2025-10,MTN,13,1733.94,133.38
BI100091,2025-10,PSW,9,1200.42,133.38
BI100091,2025-10,PNW,13,1733.94,133.38
BI100091,2025-11,NE,12,1600.56,133.38
BI100091,2025-11,MA,12,1600.56,133.38
BI100091,2025-11,SE,10,1333.8,133.38
BI100091,2025-11,MW,10,1333.8,133.38
BI100091,2025-11,TX,10,1333.8,133.38
BI100091,2025-11,MTN,12,1600.56,133.38
BI100091,2025-11,PSW,9,1200.42,133.38
BI100091,2025-11,PNW,13,1733.94,133.38
BI100091,2025-12,NE,12,1600.56,133.38
BI100091,2025-12,MA,12,1600.56,133.38
BI100091,2025-12,SE,11,1467.18,133.38
BI100091,2025-12,MW,10,1333.8,133.38
BI100091,2025-12,TX,11,1467.18,133.38
BI100091,2025-12,MTN,12,1600.56,133.38
BI100091,2025-12,PSW,9,1200.42,133.38
BI100091,2025-12,PNW,12,1600.56,133.38
BI100098,2024-01,NE,66,2822.16,42.76
BI100098,2024-01,MA,54,2309.04,42.76
BI100098,2024-01,SE,80,3420.8,42.76
BI100098,2024-01,MW,63,2693.88,42.76
BI100098,2024-01,TX,57,2437.32,42.76
BI100098,2024-01,MTN,65,2779.4,42.76
BI100098,2024-01,PSW,75,3207.0,42.76
BI100098,2024-01,PNW,45,1924.2,42.76
BI100098,2024-02,NE,64,2736.64,42.76
BI100098,2024-02,MA,63,2693.88,42.76
BI100098,2024-02,SE,78,3335.28,42.76
BI100098,2024-02,MW,63,2693.88,42.76
BI100098,2024-02,TX,60,2565.6,42.76
BI100098,2024-02,MTN,74,3164.24,42.76
BI100098,2024-02,PSW,74,3164.24,42.76
BI100098,2024-02,PNW,52,2223.52,42.76
BI100098,2024-03,NE,72,3078.72,42.76
BI100098,2024-03,MA,65,2779.4,42.76
BI100098,2024-03,SE,86,3677.36,42.76
BI100098,2024-03,MW,77,3292.52,42.76
BI100098,2024-03,TX,62,2651.12,42.76
BI100098,2024-03,MTN,74,3164.24,42.76
BI100098,2024-03,PSW,86,3677.36,42.76
BI100098,2024-03,PNW,55,2351.8,42.76
BI100098,2024-04,NE,81,3463.56,42.76
BI100098,2024-04,MA,69,2950.44,42.76
BI100098,2024-04,SE,100,4276.0,42.76
BI100098,2024-04,MW,76,3249.76,42.76
BI100098,2024-04,TX,68,2907.68,42.76
BI100098,2024-04,MTN,92,3933.92,42.76
BI100098,2024-04,PSW,96,4104.96,42.76
BI100098,2024-04,PNW,56,2394.56,42.76
BI100098,2024-05,NE,84,3591.84,42.76
BI100098,2024-05,MA,71,3035.96,42.76
BI100098,2024-05,SE,110,4703.6,42.76
BI100098,2024-05,MW,86,3677.36,42.76
BI100098,2024-05,TX,71,3035.96,42.76
BI100098,2024-05,MTN,88,3762.88,42.76
BI100098,2024-05,PSW,93,3976.68,42.76
BI100098,2024-05,PNW,61,2608.36,42.76
BI100098,2024-06,NE,84,3591.84,42.76
BI100098,2024-06,MA,71,3035.96,42.76
BI100098,2024-06,SE,98,4190.48,42.76
BI100098,2024-06,MW,83,3549.08,42.76
BI100098,2024-06,TX,69,2950.44,42.76
BI100098,2024-06,MTN,97,4147.72,42.76
BI100098,2024-06,PSW,96,4104.96,42.76
BI100098,2024-06,PNW,70,2993.2,42.76
BI100098,2024-07,NE,87,3720.12,42.76
BI100098,2024-07,MA,70,2993.2,42.76
BI100098,2024-07,SE,110,4703.6,42.76
BI100098,2024-07,MW,85,3634.6,42.76
BI100098,2024-07,TX,79,3378.04,42.76
BI100098,2024-07,MTN,93,3976.68,42.76
BI100098,2024-07,PSW,98,4190.48,42.76
BI100098,2024-07,PNW,62,2651.12,42.76
BI100098,2024-08,NE,79,3378.04,42.76
BI100098,2024-08,MA,71,3035.96,42.76
BI100098,2024-08,SE,95,4062.2,42.76
BI100098,2024-08,MW,85,3634.6,42.76
BI100098,2024-08,TX,67,2864.92,42.76
BI100098,2024-08,MTN,81,3463.56,42.76
BI100098,2024-08,PSW,98,4190.48,42.76
BI100098,2024-08,PNW,65,2779.4,42.76
BI100098,2024-09,NE,73,3121.48,42.76
BI100098,2024-09,MA,64,2736.64,42.76
BI100098,2024-09,SE,88,3762.88,42.76
BI100098,2024-09,MW,78,3335.28,42.76
BI100098,2024-09,TX,62,2651.12,42.76
BI100098,2024-09,MTN,79,3378.04,42.76
BI100098,2024-09,PSW,84,3591.84,42.76
BI100098,2024-09,PNW,60,2565.6,42.76
BI100098,2024-10,NE,76,3249.76,42.76
BI100098,2024-10,MA,64,2736.64,42.76
BI100098,2024-10,SE,89,3805.64,42.76
BI100098,2024-10,MW,72,3078.72,42.76
BI100098,2024-10,TX,60,2565.6,42.76
BI100098,2024-10,MTN,72,3078.72,42.76
BI100098,2024-10,PSW,85,3634.6,42.76
BI100098,2024-10,PNW,56,2394.56,42.76
BI100098,2024-11,NE,71,3035.96,42.76
BI100098,2024-11,MA,63,2693.88,42.76
BI100098,2024-11,SE,79,3378.04,42.76
BI100098,2024-11,MW,62,2651.12,42.76
BI100098,2024-11,TX,56,2394.56,42.76
BI100098,2024-11,MTN,72,3078.72,42.76
BI100098,2024-11,PSW,81,3463.56,42.76
BI100098,2024-11,PNW,52,2223.52,42.76
BI100098,2024-12,NE,66,2822.16,42.76
BI100098,2024-12,MA,60,2565.6,42.76
BI100098,2024-12,SE,86,3677.36,42.76
BI100098,2024-12,MW,60,2565.6,42.76
BI100098,2024-12,TX,54,2309.04,42.76
BI100098,2024-12,MTN,70,2993.2,42.76
BI100098,2024-12,PSW,74,3164.24,42.76
BI100098,2024-12,PNW,52,2223.52,42.76
BI100098,2025-01,NE,73,3121.48,42.76
BI100098,2025-01,MA,60,2565.6,42.76
BI100098,2025-01,SE,85,3634.6,42.76
BI100098,2025-01,MW,70,2993.2,42.76
BI100098,2025-01,TX,57,2437.32,42.76
BI100098,2025-01,MTN,78,3335.28,42.76
BI100098,2025-01,PSW,80,3420.8,42.76
BI100098,2025-01,PNW,54,2309.04,42.76
BI100098,2025-02,NE,74,3164.24,42.76
BI100098,2025-02,MA,69,2950.44,42.76
BI100098,2025-02,SE,84,3591.84,42.76
BI100098,2025-02,MW,77,3292.52,42.76
BI100098,2025-02,TX,59,2522.84,42.76
BI100098,2025-02,MTN,73,3121.48,42.76
BI100098,2025-02,PSW,86,3677.36,42.76
BI100098,2025-02,PNW,58,2480.08,42.76
BI100098,2025-03,NE,88,3762.88,42.76
BI100098,2025-03,MA,72,3078.72,42.76
BI100098,2025-03,SE,90,3848.4,42.76
BI100098,2025-03,MW,80,3420.8,42.76
BI100098,2025-03,TX,70,2993.2,42.76
BI100098,2025-03,MTN,89,3805.64,42.76
BI100098,2025-03,PSW,94,4019.44,42.76
BI100098,2025-03,PNW,63,2693.88,42.76
BI100098,2025-04,NE,85,3634.6,42.76
BI100098,2025-04,MA,80,3420.8,42.76
BI100098,2025-04,SE,96,4104.96,42.76
BI100098,2025-04,MW,82,3506.32,42.76
BI100098,2025-04,TX,78,3335.28,42.76
BI100098,2025-04,MTN,89,3805.64,42.76
BI100098,2025-04,PSW,94,4019.44,42.76
BI100098,2025-04,PNW,61,2608.36,42.76
BI100098,2025-05,NE,100,4276.0,42.76
BI100098,2025-05,MA,86,3677.36,42.76
BI100098,2025-05,SE,114,4874.64,42.76
BI100098,2025-05,MW,87,3720.12,42.76
BI100098,2025-05,TX,77,3292.52,42.76
BI100098,2025-05,MTN,98,4190.48,42.76
BI100098,2025-05,PSW,112,4789.12,42.76
BI100098,2025-05,PNW,65,2779.4,42.76
BI100098,2025-06,NE,88,3762.88,42.76
BI100098,2025-06,MA,80,3420.8,42.76
BI100098,2025-06,SE,115,4917.4,42.76
BI100098,2025-06,MW,95,4062.2,42.76
BI100098,2025-06,TX,82,3506.32,42.76
BI100098,2025-06,MTN,92,3933.92,42.76
BI100098,2025-06,PSW,108,4618.08,42.76
BI100098,2025-06,PNW,71,3035.96,42.76
BI100098,2025-07,NE,93,3976.68,42.76
BI100098,2025-07,MA,78,3335.28,42.76
BI100098,2025-07,SE,112,4789.12,42.76
BI100098,2025-07,MW,90,3848.4,42.76
BI100098,2025-07,TX,77,3292.52,42.76
BI100098,2025-07,MTN,93,3976.68,42.76
BI100098,2025-07,PSW,111,4746.36,42.76
BI100098,2025-07,PNW,67,2864.92,42.76
BI100098,2025-08,NE,83,3549.08,42.76
BI100098,2025-08,MA,79,3378.04,42.76
BI100098,2025-08,SE,113,4831.88,42.76
BI100098,2025-08,MW,86,3677.36,42.76
BI100098,2025-08,TX,78,3335.28,42.76
BI100098,2025-08,MTN,93,3976.68,42.76
BI100098,2025-08,PSW,103,4404.28,42.76
BI100098,2025-08,PNW,71,3035.96,42.76
BI100098,2025-09,NE,87,3720.12,42.76
BI100098,2025-09,MA,72,3078.72,42.76
BI100098,2025-09,SE,101,4318.76,42.76
BI100098,2025-09,MW,85,3634.6,42.76
BI100098,2025-09,TX,73,3121.48,42.76
BI100098,2025-09,MTN,93,3976.68,42.76
BI100098,2025-09,PSW,90,3848.4,42.76
BI100098,2025-09,PNW,63,2693.88,42.76
BI100098,2025-10,NE,77,3292.52,42.76
BI100098,2025-10,MA,65,2779.4,42.76
BI100098,2025-10,SE,91,3891.16,42.76
BI100098,2025-10,MW,78,3335.28,42.76
