channel,product_ref,return_month,region,return_units,return_amount
ecom_national,CW500024,2024-04,PNW,5,828.8
retail,BI100056,2024-04,NE,2,331.52
retail,BI100056,2024-04,MW,2,331.52
retail,BI100056,2024-04,TX,2,331.52
retail,BI100056,2024-04,MTN,3,497.28
retail,BI100056,2024-04,PSW,2,331.52
retail,BI100056,2024-04,PNW,2,331.52
vet_clinic,BI100056,2024-04,NE,2,331.52
vet_clinic,BI100056,2024-04,MW,2,331.52
vet_clinic,BI100056,2024-04,TX,1,165.76
vet_clinic,BI100056,2024-04,PSW,2,331.52
vet_clinic,BI100056,2024-04,PNW,1,165.76
ecom_national,CW500024,2024-05,NE,6,994.56
ecom_national,CW500024,2024-05,MA,1,165.76
ecom_national,CW500024,2024-05,MW,2,331.52
ecom_national,CW500024,2024-05,TX,3,497.28
ecom_national,CW500024,2024-05,MTN,5,828.8
ecom_national,CW500024,2024-05,PSW,1,165.76
ecom_national,CW500024,2024-05,PNW,5,828.8
retail,BI100056,2024-05,NE,4,663.04
retail,BI100056,2024-05,MA,1,165.76
retail,BI100056,2024-05,SE,1,165.76
retail,BI100056,2024-05,MW,2,331.52
retail,BI100056,2024-05,TX,4,663.04
retail,BI100056,2024-05,MTN,2,331.52
retail,BI100056,2024-05,PSW,1,165.76
vet_clinic,BI100056,2024-05,NE,2,331.52
vet_clinic,BI100056,2024-05,MA,2,331.52
vet_clinic,BI100056,2024-05,SE,1,165.76
vet_clinic,BI100056,2024-05,TX,1,165.76
vet_clinic,BI100056,2024-05,MTN,1,165.76
vet_clinic,BI100056,2024-05,PSW,1,165.76
vet_clinic,BI100056,2024-05,PNW,2,331.52
ecom_national,CW500024,2024-06,NE,2,331.52
ecom_national,CW500024,2024-06,MA,5,828.8
ecom_national,CW500024,2024-06,MW,1,165.76
ecom_national,CW500024,2024-06,TX,5,828.8
ecom_national,CW500024,2024-06,MTN,1,165.76
ecom_national,CW500024,2024-06,PSW,5,828.8
ecom_national,CW500024,2024-06,PNW,1,165.76
retail,BI100056,2024-06,NE,4,663.04
retail,BI100056,2024-06,MW,1,165.76
retail,BI100056,2024-06,TX,3,497.28
retail,BI100056,2024-06,MTN,1,165.76
retail,BI100056,2024-06,PSW,1,165.76
retail,BI100056,2024-06,PNW,2,331.52
vet_clinic,BI100056,2024-06,NE,1,165.76
vet_clinic,BI100056,2024-06,MA,1,165.76
vet_clinic,BI100056,2024-06,SE,1,165.76
vet_clinic,BI100056,2024-06,MW,1,165.76
vet_clinic,BI100056,2024-06,TX,1,165.76
vet_clinic,BI100056,2024-06,PSW,1,165.76
vet_clinic,BI100056,2024-06,PNW,2,331.52
ecom_national,CW500024,2024-07,NE,3,497.28
ecom_national,CW500024,2024-07,MA,1,165.76
ecom_national,CW500024,2024-07,SE,2,331.52
ecom_national,CW500024,2024-07,TX,3,497.28
ecom_national,CW500024,2024-07,MTN,3,497.28
ecom_national,CW500024,2024-07,PSW,6,994.56
ecom_national,CW500024,2024-07,PNW,3,497.28
retail,BI100056,2024-07,MA,1,165.76
retail,BI100056,2024-07,SE,2,331.52
retail,BI100056,2024-07,TX,2,331.52
retail,BI100056,2024-07,PNW,1,165.76
vet_clinic,BI100056,2024-07,MA,1,165.76
vet_clinic,BI100056,2024-07,MW,1,165.76
vet_clinic,BI100056,2024-07,TX,2,331.52
vet_clinic,BI100056,2024-07,MTN,1,165.76
vet_clinic,BI100056,2024-07,PSW,2,331.52
vet_clinic,BI100056,2024-07,PNW,1,165.76
ecom_national,CW500024,2024-08,NE,2,331.52
ecom_national,CW500024,2024-08,SE,3,497.28
ecom_national,CW500024,2024-08,MW,4,663.04
ecom_national,CW500024,2024-08,TX,4,663.04
ecom_national,CW500024,2024-08,MTN,4,663.04
ecom_national,CW500024,2024-08,PSW,1,165.76
retail,BI100056,2024-08,NE,1,165.76
retail,BI100056,2024-08,MA,2,331.52
retail,BI100056,2024-08,SE,3,497.28
retail,BI100056,2024-08,MW,2,331.52
retail,BI100056,2024-08,TX,4,663.04
retail,BI100056,2024-08,PSW,2,331.52
retail,BI100056,2024-08,PNW,2,331.52
vet_clinic,BI100056,2024-08,MA,1,165.76
vet_clinic,BI100056,2024-08,SE,1,165.76
vet_clinic,BI100056,2024-08,MW,1,165.76
vet_clinic,BI100056,2024-08,TX,1,165.76
vet_clinic,BI100056,2024-08,PSW,1,165.76
vet_clinic,BI100056,2024-08,PNW,2,331.52
ecom_national,CW500024,2024-09,NE,2,331.52
ecom_national,CW500024,2024-09,MA,3,497.28
ecom_national,CW500024,2024-09,SE,3,497.28
ecom_national,CW500024,2024-09,MW,2,331.52
ecom_national,CW500024,2024-09,TX,2,331.52
ecom_national,CW500024,2024-09,MTN,4,663.04
ecom_national,CW500024,2024-09,PSW,5,828.8
ecom_national,CW500024,2024-09,PNW,5,828.8
retail,BI100056,2024-09,NE,2,331.52
retail,BI100056,2024-09,MA,1,165.76
retail,BI100056,2024-09,SE,2,331.52
retail,BI100056,2024-09,MW,2,331.52
retail,BI100056,2024-09,TX,1,165.76
retail,BI100056,2024-09,MTN,1,165.76
retail,BI100056,2024-09,PSW,2,331.52
retail,BI100056,2024-09,PNW,3,497.28
vet_clinic,BI100056,2024-09,NE,1,165.76
vet_clinic,BI100056,2024-09,MA,1,165.76
vet_clinic,BI100056,2024-09,SE,1,165.76
vet_clinic,BI100056,2024-09,MW,1,165.76
vet_clinic,BI100056,2024-09,TX,2,331.52
vet_clinic,BI100056,2024-09,MTN,1,165.76
vet_clinic,BI100056,2024-09,PSW,1,165.76
ecom_national,CW500024,2024-10,NE,3,497.28
ecom_national,CW500024,2024-10,MA,2,331.52
ecom_national,CW500024,2024-10,SE,2,331.52
ecom_national,CW500024,2024-10,MW,1,165.76
ecom_national,CW500024,2024-10,TX,4,663.04
ecom_national,CW500024,2024-10,MTN,1,165.76
ecom_national,CW500024,2024-10,PNW,4,663.04
retail,BI100056,2024-10,SE,2,331.52
retail,BI100056,2024-10,MW,1,165.76
retail,BI100056,2024-10,TX,1,165.76
retail,BI100056,2024-10,MTN,1,165.76
retail,BI100056,2024-10,PSW,1,165.76
retail,BI100056,2024-10,PNW,2,331.52
vet_clinic,BI100056,2024-10,NE,2,331.52
vet_clinic,BI100056,2024-10,MA,1,165.76
vet_clinic,BI100056,2024-10,SE,1,165.76
vet_clinic,BI100056,2024-10,MTN,1,165.76
vet_clinic,BI100056,2024-10,PSW,2,331.52
ecom_national,CW500024,2024-11,NE,3,497.28
ecom_national,CW500024,2024-11,SE,2,331.52
ecom_national,CW500024,2024-11,MW,3,497.28
ecom_national,CW500024,2024-11,TX,1,165.76
ecom_national,CW500024,2024-11,MTN,3,497.28
ecom_national,CW500024,2024-11,PNW,2,331.52
retail,BI100056,2024-11,NE,2,331.52
retail,BI100056,2024-11,MA,1,165.76
retail,BI100056,2024-11,MW,1,165.76
retail,BI100056,2024-11,TX,2,331.52
retail,BI100056,2024-11,PSW,2,331.52
retail,BI100056,2024-11,PNW,1,165.76
vet_clinic,BI100056,2024-11,NE,1,165.76
vet_clinic,BI100056,2024-11,SE,1,165.76
vet_clinic,BI100056,2024-11,MW,1,165.76
vet_clinic,BI100056,2024-11,MTN,2,331.52
vet_clinic,BI100056,2024-11,PSW,2,331.52
vet_clinic,BI100056,2024-11,PNW,2,331.52
ecom_national,CW500024,2024-12,NE,2,331.52
ecom_national,CW500024,2024-12,MA,3,497.28
ecom_national,CW500024,2024-12,SE,1,165.76
ecom_national,CW500024,2024-12,MW,1,165.76
ecom_national,CW500024,2024-12,TX,2,331.52
ecom_national,CW500024,2024-12,MTN,3,497.28
ecom_national,CW500024,2024-12,PSW,3,497.28
ecom_national,CW500024,2024-12,PNW,4,663.04
retail,BI100056,2024-12,NE,1,165.76
retail,BI100056,2024-12,SE,1,165.76
retail,BI100056,2024-12,MW,2,331.52
retail,BI100056,2024-12,TX,1,165.76
retail,BI100056,2024-12,MTN,2,331.52
retail,BI100056,2024-12,PSW,1,165.76
retail,BI100056,2024-12,PNW,2,331.52
vet_clinic,BI100056,2024-12,NE,2,331.52
vet_clinic,BI100056,2024-12,SE,1,165.76
vet_clinic,BI100056,2024-12,MW,1,165.76
vet_clinic,BI100056,2024-12,TX,1,165.76
vet_clinic,BI100056,2024-12,MTN,1,165.76
vet_clinic,BI100056,2024-12,PNW,1,165.76
ecom_national,CW500024,2025-01,NE,3,497.28
ecom_national,CW500024,2025-01,SE,1,165.76
ecom_national,CW500024,2025-01,MW,3,497.28
ecom_national,CW500024,2025-01,TX,5,828.8
ecom_national,CW500024,2025-01,MTN,3,497.28
ecom_national,CW500024,2025-01,PSW,2,331.52
ecom_national,CW500024,2025-01,PNW,2,331.52
retail,BI100056,2025-01,NE,1,165.76
retail,BI100056,2025-01,MA,1,165.76
retail,BI100056,2025-01,SE,1,165.76
retail,BI100056,2025-01,MW,1,165.76
retail,BI100056,2025-01,TX,1,165.76
retail,BI100056,2025-01,PSW,2,331.52
retail,BI100056,2025-01,PNW,2,331.52
vet_clinic,BI100056,2025-01,MA,1,165.76
vet_clinic,BI100056,2025-01,SE,1,165.76
vet_clinic,BI100056,2025-01,TX,2,331.52
vet_clinic,BI100056,2025-01,MTN,1,165.76
vet_clinic,BI100056,2025-01,PSW,1,165.76
ecom_national,CW500024,2025-02,NE,3,497.28
ecom_national,CW500024,2025-02,MA,3,497.28
ecom_national,CW500024,2025-02,SE,1,165.76
ecom_national,CW500024,2025-02,MW,4,663.04
ecom_national,CW500024,2025-02,TX,3,497.28
ecom_national,CW500024,2025-02,MTN,2,331.52
ecom_national,CW500024,2025-02,PSW,2,331.52
ecom_national,CW500024,2025-02,PNW,3,497.28
retail,BI100056,2025-02,NE,1,165.76
retail,BI100056,2025-02,MA,1,165.76
retail,BI100056,2025-02,SE,2,331.52
retail,BI100056,2025-02,MW,2,331.52
retail,BI100056,2025-02,TX,3,497.28
retail,BI100056,2025-02,MTN,2,331.52
retail,BI100056,2025-02,PSW,2,331.52
retail,BI100056,2025-02,PNW,3,497.28
vet_clinic,BI100056,2025-02,NE,1,165.76
vet_clinic,BI100056,2025-02,MW,1,165.76
vet_clinic,BI100056,2025-02,TX,1,165.76
vet_clinic,BI100056,2025-02,MTN,2,331.52
vet_clinic,BI100056,2025-02,PSW,1,165.76
vet_clinic,BI100056,2025-02,PNW,2,331.52
ecom_national,CW500024,2025-03,NE,5,828.8
ecom_national,CW500024,2025-03,MA,3,497.28
ecom_national,CW500024,2025-03,SE,2,331.52
ecom_national,CW500024,2025-03,MW,5,828.8
ecom_national,CW500024,2025-03,TX,2,331.52
ecom_national,CW500024,2025-03,MTN,2,331.52
ecom_national,CW500024,2025-03,PSW,3,497.28
retail,BI100056,2025-03,NE,1,165.76
retail,BI100056,2025-03,MA,1,165.76
retail,BI100056,2025-03,SE,2,331.52
retail,BI100056,2025-03,MW,1,165.76
retail,BI100056,2025-03,MTN,3,497.28
retail,BI100056,2025-03,PSW,2,331.52
retail,BI100056,2025-03,PNW,3,497.28
vet_clinic,BI100056,2025-03,NE,2,331.52
vet_clinic,BI100056,2025-03,SE,1,165.76
vet_clinic,BI100056,2025-03,MW,2,331.52
vet_clinic,BI100056,2025-03,TX,1,165.76
vet_clinic,BI100056,2025-03,MTN,1,165.76
vet_clinic,BI100056,2025-03,PSW,1,165.76
vet_clinic,BI100056,2025-03,PNW,1,165.76
ecom_national,CW500024,2025-04,NE,5,828.8
ecom_national,CW500024,2025-04,MA,4,663.04
ecom_national,CW500024,2025-04,SE,4,663.04
ecom_national,CW500024,2025-04,MW,1,165.76
ecom_national,CW500024,2025-04,MTN,1,165.76
ecom_national,CW500024,2025-04,PSW,3,497.28
retail,BI100056,2025-04,NE,4,663.04
retail,BI100056,2025-04,MA,2,331.52
retail,BI100056,2025-04,SE,3,497.28
retail,BI100056,2025-04,MW,2,331.52
retail,BI100056,2025-04,TX,1,165.76
retail,BI100056,2025-04,PSW,1,165.76
retail,BI100056,2025-04,PNW,1,165.76
vet_clinic,BI100056,2025-04,MA,2,331.52
vet_clinic,BI100056,2025-04,SE,2,331.52
vet_clinic,BI100056,2025-04,MW,1,165.76
vet_clinic,BI100056,2025-04,TX,2,331.52
vet_clinic,BI100056,2025-04,MTN,2,331.52
vet_clinic,BI100056,2025-04,PSW,1,165.76
vet_clinic,BI100056,2025-04,PNW,1,165.76
ecom_national,CW500024,2025-05,NE,2,331.52
ecom_national,CW500024,2025-05,MA,2,331.52
ecom_national,CW500024,2025-05,SE,4,663.04
ecom_national,CW500024,2025-05,MW,2,331.52
ecom_national,CW500024,2025-05,TX,6,994.56
ecom_national,CW500024,2025-05,MTN,3,497.28
ecom_national,CW500024,2025-05,PSW,1,165.76
ecom_national,CW500024,2025-05,PNW,2,331.52
retail,BI100056,2025-05,NE,2,331.52
retail,BI100056,2025-05,MA,3,497.28
retail,BI100056,2025-05,SE,1,165.76
retail,BI100056,2025-05,MW,3,497.28
retail,BI100056,2025-05,TX,4,663.04
retail,BI100056,2025-05,MTN,1,165.76
retail,BI100056,2025-05,PSW,3,497.28
retail,BI100056,2025-05,PNW,2,331.52
vet_clinic,BI100056,2025-05,NE,2,331.52
vet_clinic,BI100056,2025-05,MA,1,165.76
vet_clinic,BI100056,2025-05,SE,2,331.52
vet_clinic,BI100056,2025-05,TX,2,331.52
vet_clinic,BI100056,2025-05,MTN,2,331.52
vet_clinic,BI100056,2025-05,PSW,2,331.52
ecom_national,CW500024,2025-06,NE,5,828.8
ecom_national,CW500024,2025-06,MA,2,331.52
ecom_national,CW500024,2025-06,SE,1,165.76
ecom_national,CW500024,2025-06,MW,5,828.8
ecom_national,CW500024,2025-06,TX,8,1326.08
ecom_national,CW500024,2025-06,MTN,2,331.52
ecom_national,CW500024,2025-06,PSW,1,165.76
ecom_national,CW500024,2025-06,PNW,4,663.04
retail,BI100056,2025-06,SE,1,165.76
retail,BI100056,2025-06,MW,1,165.76
retail,BI100056,2025-06,TX,4,663.04
retail,BI100056,2025-06,MTN,3,497.28
retail,BI100056,2025-06,PSW,4,663.04
vet_clinic,BI100056,2025-06,NE,2,331.52
vet_clinic,BI100056,2025-06,MA,1,165.76
vet_clinic,BI100056,2025-06,SE,1,165.76
vet_clinic,BI100056,2025-06,MW,1,165.76
vet_clinic,BI100056,2025-06,TX,1,165.76
vet_clinic,BI100056,2025-06,MTN,3,497.28
vet_clinic,BI100056,2025-06,PSW,1,165.76
vet_clinic,BI100056,2025-06,PNW,1,165.76
ecom_national,CW500024,2025-07,NE,2,331.52
ecom_national,CW500024,2025-07,MA,4,663.04
ecom_national,CW500024,2025-07,SE,1,165.76
ecom_national,CW500024,2025-07,MW,1,165.76
ecom_national,CW500024,2025-07,MTN,4,663.04
ecom_national,CW500024,2025-07,PSW,5,828.8
ecom_national,CW500024,2025-07,PNW,3,497.28
retail,BI100056,2025-07,NE,2,331.52
retail,BI100056,2025-07,MA,3,497.28
retail,BI100056,2025-07,SE,3,497.28
retail,BI100056,2025-07,MW,1,165.76
retail,BI100056,2025-07,TX,2,331.52
retail,BI100056,2025-07,MTN,3,497.28
retail,BI100056,2025-07,PSW,2,331.52
retail,BI100056,2025-07,PNW,4,663.04
vet_clinic,BI100056,2025-07,NE,2,331.52
vet_clinic,BI100056,2025-07,MW,2,331.52
vet_clinic,BI100056,2025-07,TX,3,497.28
vet_clinic,BI100056,2025-07,MTN,1,165.76
vet_clinic,BI100056,2025-07,PSW,1,165.76
vet_clinic,BI100056,2025-07,PNW,1,165.76
ecom_national,CW500024,2025-08,NE,3,497.28
ecom_national,CW500024,2025-08,SE,3,497.28
ecom_national,CW500024,2025-08,MW,6,994.56
ecom_national,CW500024,2025-08,TX,4,663.04
ecom_national,CW500024,2025-08,MTN,1,165.76
ecom_national,CW500024,2025-08,PSW,3,497.28
retail,BI100056,2025-08,NE,3,497.28
retail,BI100056,2025-08,MA,2,331.52
retail,BI100056,2025-08,SE,1,165.76
retail,BI100056,2025-08,MW,2,331.52
retail,BI100056,2025-08,TX,1,165.76
retail,BI100056,2025-08,MTN,1,165.76
retail,BI100056,2025-08,PSW,1,165.76
retail,BI100056,2025-08,PNW,4,663.04
vet_clinic,BI100056,2025-08,NE,3,497.28
vet_clinic,BI100056,2025-08,MA,1,165.76
vet_clinic,BI100056,2025-08,SE,1,165.76
vet_clinic,BI100056,2025-08,TX,1,165.76
vet_clinic,BI100056,2025-08,MTN,2,331.52
ecom_national,CW500024,2025-09,NE,4,663.04
ecom_national,CW500024,2025-09,MA,1,165.76
ecom_national,CW500024,2025-09,SE,1,165.76
ecom_national,CW500024,2025-09,MW,4,663.04
ecom_national,CW500024,2025-09,TX,6,994.56
ecom_national,CW500024,2025-09,MTN,6,994.56
retail,BI100056,2025-09,SE,2,331.52
retail,BI100056,2025-09,MW,1,165.76
retail,BI100056,2025-09,TX,3,497.28
retail,BI100056,2025-09,MTN,2,331.52
retail,BI100056,2025-09,PSW,2,331.52
retail,BI100056,2025-09,PNW,3,497.28
vet_clinic,BI100056,2025-09,SE,1,165.76
vet_clinic,BI100056,2025-09,TX,1,165.76
vet_clinic,BI100056,2025-09,MTN,1,165.76
vet_clinic,BI100056,2025-09,PSW,1,165.76
vet_clinic,BI100056,2025-09,PNW,1,165.76
ecom_national,CW500024,2025-10,NE,5,828.8
ecom_national,CW500024,2025-10,MA,3,497.28
ecom_national,CW500024,2025-10,SE,3,497.28
ecom_national,CW500024,2025-10,MW,3,497.28
ecom_national,CW500024,2025-10,TX,3,497.28
ecom_national,CW500024,2025-10,MTN,4,663.04
ecom_national,CW500024,2025-10,PSW,2,331.52
ecom_national,CW500024,2025-10,PNW,5,828.8
retail,BI100056,2025-10,NE,3,497.28
retail,BI100056,2025-10,SE,2,331.52
retail,BI100056,2025-10,MW,1,165.76
retail,BI100056,2025-10,TX,3,497.28
retail,BI100056,2025-10,MTN,1,165.76
retail,BI100056,2025-10,PNW,3,497.28
vet_clinic,BI100056,2025-10,NE,2,331.52
vet_clinic,BI100056,2025-10,MA,1,165.76
vet_clinic,BI100056,2025-10,SE,1,165.76
vet_clinic,BI100056,2025-10,MW,1,165.76
vet_clinic,BI100056,2025-10,PSW,1,165.76
vet_clinic,BI100056,2025-10,PNW,2,331.52
ecom_national,CW500024,2025-11,NE,2,331.52
ecom_national,CW500024,2025-11,MA,3,497.28
ecom_national,CW500024,2025-11,SE,1,165.76
ecom_national,CW500024,2025-11,MW,2,331.52
ecom_national,CW500024,2025-11,TX,4,663.04
ecom_national,CW500024,2025-11,MTN,1,165.76
ecom_national,CW500024,2025-11,PSW,2,331.52
retail,BI100056,2025-11,NE,2,331.52
retail,BI100056,2025-11,MA,1,165.76
retail,BI100056,2025-11,SE,1,165.76
retail,BI100056,2025-11,MW,1,165.76
retail,BI100056,2025-11,PSW,1,165.76
retail,BI100056,2025-11,PNW,1,165.76
vet_clinic,BI100056,2025-11,NE,1,165.76
vet_clinic,BI100056,2025-11,MA,1,165.76
vet_clinic,BI100056,2025-11,SE,1,165.76
vet_clinic,BI100056,2025-11,MTN,1,165.76
vet_clinic,BI100056,2025-11,PSW,2,331.52
vet_clinic,BI100056,2025-11,PNW,1,165.76
ecom_national,CW500024,2025-12,NE,2,331.52
ecom_national,CW500024,2025-12,MA,1,165.76
ecom_national,CW500024,2025-12,SE,3,497.28
ecom_national,CW500024,2025-12,MW,4,663.04
ecom_national,CW500024,2025-12,TX,1,165.76
ecom_national,CW500024,2025-12,PNW,4,663.04
retail,BI100056,2025-12,NE,1,165.76
retail,BI100056,2025-12,SE,2,331.52
retail,BI100056,2025-12,MW,2,331.52
retail,BI100056,2025-12,TX,2,331.52
retail,BI100056,2025-12,MTN,2,331.52
retail,BI100056,2025-12,PSW,1,165.76
retail,BI100056,2025-12,PNW,1,165.76
vet_clinic,BI100056,2025-12,NE,2,331.52
vet_clinic,BI100056,2025-12,MW,1,165.76
vet_clinic,BI100056,2025-12,TX,1,165.76
vet_clinic,BI100056,2025-12,MTN,2,331.52
vet_clinic,BI100056,2025-12,PSW,1,165.76
vet_clinic,BI100056,2025-12,PNW,1,165.76
ecom_national,CW500027,2024-01,NE,1,66.72
ecom_national,CW500027,2024-01,MA,1,66.72
ecom_national,CW500027,2024-01,SE,1,66.72
ecom_national,CW500027,2024-01,MW,1,66.72
ecom_national,CW500027,2024-01,TX,2,133.44
ecom_national,CW500027,2024-01,MTN,2,133.44
ecom_national,CW500027,2024-01,PSW,1,66.72
retail,BI100063,2024-01,SE,1,66.72
retail,BI100063,2024-01,MW,1,66.72
vet_clinic,BI100063,2024-01,SE,1,66.72
vet_clinic,BI100063,2024-01,TX,1,66.72
vet_clinic,BI100063,2024-01,PNW,1,66.72
ecom_national,CW500027,2024-02,NE,1,66.72
ecom_national,CW500027,2024-02,MA,1,66.72
ecom_national,CW500027,2024-02,SE,1,66.72
ecom_national,CW500027,2024-02,MW,2,133.44
ecom_national,CW500027,2024-02,TX,1,66.72
ecom_national,CW500027,2024-02,MTN,1,66.72
ecom_national,CW500027,2024-02,PSW,2,133.44
ecom_national,CW500027,2024-02,PNW,1,66.72
retail,BI100063,2024-02,NE,1,66.72
retail,BI100063,2024-02,MA,1,66.72
retail,BI100063,2024-02,MW,1,66.72
retail,BI100063,2024-02,TX,1,66.72
retail,BI100063,2024-02,PNW,1,66.72
vet_clinic,BI100063,2024-02,MW,1,66.72
vet_clinic,BI100063,2024-02,MTN,1,66.72
vet_clinic,BI100063,2024-02,PSW,1,66.72
vet_clinic,BI100063,2024-02,PNW,1,66.72
ecom_national,CW500027,2024-03,NE,1,66.72
ecom_national,CW500027,2024-03,MA,1,66.72
ecom_national,CW500027,2024-03,SE,1,66.72
ecom_national,CW500027,2024-03,TX,2,133.44
ecom_national,CW500027,2024-03,MTN,2,133.44
ecom_national,CW500027,2024-03,PSW,1,66.72
ecom_national,CW500027,2024-03,PNW,1,66.72
retail,BI100063,2024-03,NE,1,66.72
retail,BI100063,2024-03,MA,1,66.72
retail,BI100063,2024-03,SE,1,66.72
retail,BI100063,2024-03,MW,1,66.72
retail,BI100063,2024-03,TX,1,66.72
retail,BI100063,2024-03,MTN,1,66.72
retail,BI100063,2024-03,PSW,1,66.72
vet_clinic,BI100063,2024-03,MA,1,66.72
vet_clinic,BI100063,2024-03,SE,1,66.72
vet_clinic,BI100063,2024-03,MW,1,66.72
vet_clinic,BI100063,2024-03,PSW,1,66.72
ecom_national,CW500027,2024-04,NE,3,200.16
ecom_national,CW500027,2024-04,MA,1,66.72
ecom_national,CW500027,2024-04,SE,1,66.72
ecom_national,CW500027,2024-04,MW,2,133.44
ecom_national,CW500027,2024-04,TX,2,133.44
ecom_national,CW500027,2024-04,MTN,2,133.44
ecom_national,CW500027,2024-04,PSW,2,133.44
ecom_national,CW500027,2024-04,PNW,1,66.72
retail,BI100063,2024-04,NE,1,66.72
retail,BI100063,2024-04,MA,1,66.72
retail,BI100063,2024-04,SE,1,66.72
retail,BI100063,2024-04,MTN,1,66.72
vet_clinic,BI100063,2024-04,MA,1,66.72
vet_clinic,BI100063,2024-04,SE,1,66.72
vet_clinic,BI100063,2024-04,MW,1,66.72
vet_clinic,BI100063,2024-04,MTN,1,66.72
vet_clinic,BI100063,2024-04,PSW,1,66.72
ecom_national,CW500027,2024-05,NE,3,200.16
ecom_national,CW500027,2024-05,MA,1,66.72
ecom_national,CW500027,2024-05,TX,1,66.72
ecom_national,CW500027,2024-05,MTN,1,66.72
ecom_national,CW500027,2024-05,PSW,3,200.16
ecom_national,CW500027,2024-05,PNW,1,66.72
retail,BI100063,2024-05,NE,1,66.72
retail,BI100063,2024-05,SE,2,133.44
retail,BI100063,2024-05,MW,1,66.72
retail,BI100063,2024-05,MTN,1,66.72
retail,BI100063,2024-05,PSW,1,66.72
vet_clinic,BI100063,2024-05,NE,1,66.72
vet_clinic,BI100063,2024-05,SE,1,66.72
vet_clinic,BI100063,2024-05,MW,1,66.72
vet_clinic,BI100063,2024-05,TX,1,66.72
vet_clinic,BI100063,2024-05,PNW,1,66.72
ecom_national,CW500027,2024-06,NE,2,133.44
ecom_national,CW500027,2024-06,MA,1,66.72
ecom_national,CW500027,2024-06,MW,1,66.72
ecom_national,CW500027,2024-06,MTN,1,66.72
ecom_national,CW500027,2024-06,PSW,2,133.44
retail,BI100063,2024-06,NE,1,66.72
retail,BI100063,2024-06,MA,1,66.72
retail,BI100063,2024-06,SE,2,133.44
retail,BI100063,2024-06,MW,1,66.72
retail,BI100063,2024-06,TX,2,133.44
retail,BI100063,2024-06,MTN,1,66.72
retail,BI100063,2024-06,PNW,1,66.72
vet_clinic,BI100063,2024-06,NE,1,66.72
vet_clinic,BI100063,2024-06,MA,1,66.72
vet_clinic,BI100063,2024-06,TX,1,66.72
vet_clinic,BI100063,2024-06,MTN,1,66.72
vet_clinic,BI100063,2024-06,PNW,1,66.72
ecom_national,CW500027,2024-07,NE,1,66.72
ecom_national,CW500027,2024-07,SE,2,133.44
ecom_national,CW500027,2024-07,TX,1,66.72
ecom_national,CW500027,2024-07,MTN,3,200.16
ecom_national,CW500027,2024-07,PSW,2,133.44
ecom_national,CW500027,2024-07,PNW,1,66.72
retail,BI100063,2024-07,NE,2,133.44
retail,BI100063,2024-07,MA,1,66.72
retail,BI100063,2024-07,SE,1,66.72
retail,BI100063,2024-07,MW,1,66.72
retail,BI100063,2024-07,TX,1,66.72
retail,BI100063,2024-07,PNW,1,66.72
vet_clinic,BI100063,2024-07,NE,1,66.72
vet_clinic,BI100063,2024-07,MW,1,66.72
vet_clinic,BI100063,2024-07,MTN,1,66.72
vet_clinic,BI100063,2024-07,PSW,1,66.72
vet_clinic,BI100063,2024-07,PNW,1,66.72
ecom_national,CW500027,2024-08,NE,3,200.16
ecom_national,CW500027,2024-08,MA,1,66.72
ecom_national,CW500027,2024-08,SE,2,133.44
ecom_national,CW500027,2024-08,MW,2,133.44
ecom_national,CW500027,2024-08,TX,3,200.16
ecom_national,CW500027,2024-08,MTN,3,200.16
ecom_national,CW500027,2024-08,PSW,1,66.72
ecom_national,CW500027,2024-08,PNW,3,200.16
retail,BI100063,2024-08,MA,1,66.72
retail,BI100063,2024-08,PNW,1,66.72
vet_clinic,BI100063,2024-08,NE,1,66.72
vet_clinic,BI100063,2024-08,MA,1,66.72
vet_clinic,BI100063,2024-08,MW,1,66.72
ecom_national,CW500027,2024-09,NE,1,66.72
ecom_national,CW500027,2024-09,MA,2,133.44
ecom_national,CW500027,2024-09,SE,2,133.44
ecom_national,CW500027,2024-09,MW,1,66.72
ecom_national,CW500027,2024-09,TX,3,200.16
ecom_national,CW500027,2024-09,PNW,1,66.72
retail,BI100063,2024-09,NE,1,66.72
retail,BI100063,2024-09,MTN,1,66.72
retail,BI100063,2024-09,PSW,1,66.72
retail,BI100063,2024-09,PNW,1,66.72
vet_clinic,BI100063,2024-09,MA,1,66.72
vet_clinic,BI100063,2024-09,PSW,1,66.72
vet_clinic,BI100063,2024-09,PNW,1,66.72
ecom_national,CW500027,2024-10,MW,2,133.44
ecom_national,CW500027,2024-10,TX,1,66.72
ecom_national,CW500027,2024-10,MTN,1,66.72
ecom_national,CW500027,2024-10,PSW,1,66.72
ecom_national,CW500027,2024-10,PNW,1,66.72
retail,BI100063,2024-10,NE,1,66.72
retail,BI100063,2024-10,SE,1,66.72
