CHEWY_PRODUCT_PART_NUMBER,report_month,ship_region,units_sold,ext_sales_amt,unit_price
CW500036,2024-08,TX,54,3744.9,69.35
CW500036,2024-08,MTN,78,5409.3,69.35
CW500036,2024-08,PSW,70,4854.5,69.35
CW500036,2024-08,PNW,53,3675.55,69.35
CW500036,2024-09,NE,61,4230.35,69.35
CW500036,2024-09,MA,43,2982.05,69.35
CW500036,2024-09,SE,57,3952.95,69.35
CW500036,2024-09,MW,42,2912.7,69.35
CW500036,2024-09,TX,52,3606.2,69.35
CW500036,2024-09,MTN,69,4785.15,69.35
CW500036,2024-09,PSW,68,4715.8,69.35
CW500036,2024-09,PNW,49,3398.15,69.35
CW500036,2024-10,NE,49,3398.15,69.35
CW500036,2024-10,MA,38,2635.3,69.35
CW500036,2024-10,SE,55,3814.25,69.35
CW500036,2024-10,MW,40,2774.0,69.35
CW500036,2024-10,TX,42,2912.7,69.35
CW500036,2024-10,MTN,57,3952.95,69.35
CW500036,2024-10,PSW,55,3814.25,69.35
CW500036,2024-10,PNW,41,2843.35,69.35
CW500036,2024-11,NE,46,3190.1,69.35
CW500036,2024-11,MA,32,2219.2,69.35
CW500036,2024-11,SE,50,3467.5,69.35
CW500036,2024-11,MW,35,2427.25,69.35
CW500036,2024-11,TX,38,2635.3,69.35
CW500036,2024-11,MTN,53,3675.55,69.35
CW500036,2024-11,PSW,55,3814.25,69.35
CW500036,2024-11,PNW,39,2704.65,69.35
CW500036,2024-12,NE,45,3120.75,69.35
CW500036,2024-12,MA,32,2219.2,69.35
CW500036,2024-12,SE,44,3051.4,69.35
CW500036,2024-12,MW,36,2496.6,69.35
CW500036,2024-12,TX,38,2635.3,69.35
CW500036,2024-12,MTN,51,3536.85,69.35
CW500036,2024-12,PSW,49,3398.15,69.35
CW500036,2024-12,PNW,36,2496.6,69.35
CW500036,2025-01,NE,45,3120.75,69.35
CW500036,2025-01,MA,36,2496.6,69.35
CW500036,2025-01,SE,51,3536.85,69.35
CW500036,2025-01,MW,38,2635.3,69.35
CW500036,2025-01,TX,37,2565.95,69.35
CW500036,2025-01,MTN,53,3675.55,69.35
CW500036,2025-01,PSW,52,3606.2,69.35
CW500036,2025-01,PNW,40,2774.0,69.35
CW500036,2025-02,NE,54,3744.9,69.35
CW500036,2025-02,MA,40,2774.0,69.35
CW500036,2025-02,SE,59,4091.65,69.35
CW500036,2025-02,MW,38,2635.3,69.35
CW500036,2025-02,TX,45,3120.75,69.35
CW500036,2025-02,MTN,57,3952.95,69.35
CW500036,2025-02,PSW,56,3883.6,69.35
CW500036,2025-02,PNW,48,3328.8,69.35
CW500036,2025-03,NE,58,4022.3,69.35
CW500036,2025-03,MA,47,3259.45,69.35
CW500036,2025-03,SE,65,4507.75,69.35
CW500036,2025-03,MW,43,2982.05,69.35
CW500036,2025-03,TX,51,3536.85,69.35
CW500036,2025-03,MTN,73,5062.55,69.35
CW500036,2025-03,PSW,74,5131.9,69.35
CW500036,2025-03,PNW,52,3606.2,69.35
CW500036,2025-04,NE,69,4785.15,69.35
CW500036,2025-04,MA,52,3606.2,69.35
CW500036,2025-04,SE,69,4785.15,69.35
CW500036,2025-04,MW,53,3675.55,69.35
CW500036,2025-04,TX,56,3883.6,69.35
CW500036,2025-04,MTN,81,5617.35,69.35
CW500036,2025-04,PSW,82,5686.7,69.35
CW500036,2025-04,PNW,58,4022.3,69.35
CW500036,2025-05,NE,71,4923.85,69.35
CW500036,2025-05,MA,54,3744.9,69.35
CW500036,2025-05,SE,72,4993.2,69.35
CW500036,2025-05,MW,54,3744.9,69.35
CW500036,2025-05,TX,66,4577.1,69.35
CW500036,2025-05,MTN,90,6241.5,69.35
CW500036,2025-05,PSW,81,5617.35,69.35
CW500036,2025-05,PNW,65,4507.75,69.35
CW500036,2025-06,NE,74,5131.9,69.35
CW500036,2025-06,MA,56,3883.6,69.35
CW500036,2025-06,SE,75,5201.25,69.35
CW500036,2025-06,MW,55,3814.25,69.35
CW500036,2025-06,TX,61,4230.35,69.35
CW500036,2025-06,MTN,85,5894.75,69.35
CW500036,2025-06,PSW,93,6449.55,69.35
CW500036,2025-06,PNW,64,4438.4,69.35
CW500036,2025-07,NE,75,5201.25,69.35
CW500036,2025-07,MA,59,4091.65,69.35
CW500036,2025-07,SE,75,5201.25,69.35
CW500036,2025-07,MW,61,4230.35,69.35
CW500036,2025-07,TX,68,4715.8,69.35
CW500036,2025-07,MTN,81,5617.35,69.35
CW500036,2025-07,PSW,88,6102.8,69.35
CW500036,2025-07,PNW,65,4507.75,69.35
CW500036,2025-08,NE,69,4785.15,69.35
CW500036,2025-08,MA,49,3398.15,69.35
CW500036,2025-08,SE,76,5270.6,69.35
CW500036,2025-08,MW,57,3952.95,69.35
CW500036,2025-08,TX,63,4369.05,69.35
CW500036,2025-08,MTN,79,5478.65,69.35
CW500036,2025-08,PSW,75,5201.25,69.35
CW500036,2025-08,PNW,58,4022.3,69.35
CW500036,2025-09,NE,64,4438.4,69.35
CW500036,2025-09,MA,47,3259.45,69.35
CW500036,2025-09,SE,64,4438.4,69.35
CW500036,2025-09,MW,52,3606.2,69.35
CW500036,2025-09,TX,51,3536.85,69.35
CW500036,2025-09,MTN,70,4854.5,69.35
CW500036,2025-09,PSW,69,4785.15,69.35
CW500036,2025-09,PNW,52,3606.2,69.35
CW500036,2025-10,NE,52,3606.2,69.35
CW500036,2025-10,MA,38,2635.3,69.35
CW500036,2025-10,SE,56,3883.6,69.35
CW500036,2025-10,MW,44,3051.4,69.35
CW500036,2025-10,TX,49,3398.15,69.35
CW500036,2025-10,MTN,63,4369.05,69.35
CW500036,2025-10,PSW,60,4161.0,69.35
CW500036,2025-10,PNW,48,3328.8,69.35
CW500036,2025-11,NE,47,3259.45,69.35
CW500036,2025-11,MA,37,2565.95,69.35
CW500036,2025-11,SE,49,3398.15,69.35
CW500036,2025-11,MW,40,2774.0,69.35
CW500036,2025-11,TX,40,2774.0,69.35
CW500036,2025-11,MTN,53,3675.55,69.35
CW500036,2025-11,PSW,59,4091.65,69.35
CW500036,2025-11,PNW,40,2774.0,69.35
CW500036,2025-12,NE,45,3120.75,69.35
CW500036,2025-12,MA,35,2427.25,69.35
CW500036,2025-12,SE,48,3328.8,69.35
CW500036,2025-12,MW,36,2496.6,69.35
CW500036,2025-12,TX,42,2912.7,69.35
CW500036,2025-12,MTN,54,3744.9,69.35
CW500036,2025-12,PSW,57,3952.95,69.35
CW500036,2025-12,PNW,44,3051.4,69.35
CW500039,2024-01,NE,18,2400.84,133.38
CW500039,2024-01,MA,17,2267.46,133.38
CW500039,2024-01,SE,14,1867.32,133.38
CW500039,2024-01,MW,14,1867.32,133.38
CW500039,2024-01,TX,17,2267.46,133.38
CW500039,2024-01,MTN,19,2534.22,133.38
CW500039,2024-01,PSW,12,1600.56,133.38
CW500039,2024-01,PNW,20,2667.6,133.38
CW500039,2024-02,NE,21,2800.98,133.38
CW500039,2024-02,MA,20,2667.6,133.38
CW500039,2024-02,SE,17,2267.46,133.38
CW500039,2024-02,MW,16,2134.08,133.38
CW500039,2024-02,TX,18,2400.84,133.38
CW500039,2024-02,MTN,18,2400.84,133.38
CW500039,2024-02,PSW,13,1733.94,133.38
CW500039,2024-02,PNW,18,2400.84,133.38
CW500039,2024-03,NE,21,2800.98,133.38
CW500039,2024-03,MA,22,2934.36,133.38
CW500039,2024-03,SE,18,2400.84,133.38
CW500039,2024-03,MW,17,2267.46,133.38
CW500039,2024-03,TX,18,2400.84,133.38
CW500039,2024-03,MTN,19,2534.22,133.38
CW500039,2024-03,PSW,16,2134.08,133.38
CW500039,2024-03,PNW,23,3067.74,133.38
CW500039,2024-04,NE,25,3334.5,133.38
CW500039,2024-04,MA,24,3201.12,133.38
CW500039,2024-04,SE,18,2400.84,133.38
CW500039,2024-04,MW,17,2267.46,133.38
CW500039,2024-04,TX,20,2667.6,133.38
CW500039,2024-04,MTN,20,2667.6,133.38
CW500039,2024-04,PSW,16,2134.08,133.38
CW500039,2024-04,PNW,23,3067.74,133.38
CW500039,2024-05,NE,23,3067.74,133.38
CW500039,2024-05,MA,24,3201.12,133.38
CW500039,2024-05,SE,21,2800.98,133.38
CW500039,2024-05,MW,19,2534.22,133.38
CW500039,2024-05,TX,21,2800.98,133.38
CW500039,2024-05,MTN,24,3201.12,133.38
CW500039,2024-05,PSW,17,2267.46,133.38
CW500039,2024-05,PNW,26,3467.88,133.38
CW500039,2024-06,NE,26,3467.88,133.38
CW500039,2024-06,MA,24,3201.12,133.38
CW500039,2024-06,SE,21,2800.98,133.38
CW500039,2024-06,MW,18,2400.84,133.38
CW500039,2024-06,TX,21,2800.98,133.38
CW500039,2024-06,MTN,22,2934.36,133.38
CW500039,2024-06,PSW,19,2534.22,133.38
CW500039,2024-06,PNW,24,3201.12,133.38
CW500039,2024-07,NE,24,3201.12,133.38
CW500039,2024-07,MA,23,3067.74,133.38
CW500039,2024-07,SE,21,2800.98,133.38
CW500039,2024-07,MW,20,2667.6,133.38
CW500039,2024-07,TX,23,3067.74,133.38
CW500039,2024-07,MTN,23,3067.74,133.38
CW500039,2024-07,PSW,19,2534.22,133.38
CW500039,2024-07,PNW,26,3467.88,133.38
CW500039,2024-08,NE,23,3067.74,133.38
CW500039,2024-08,MA,23,3067.74,133.38
CW500039,2024-08,SE,19,2534.22,133.38
CW500039,2024-08,MW,20,2667.6,133.38
CW500039,2024-08,TX,20,2667.6,133.38
CW500039,2024-08,MTN,24,3201.12,133.38
CW500039,2024-08,PSW,16,2134.08,133.38
CW500039,2024-08,PNW,25,3334.5,133.38
CW500039,2024-09,NE,24,3201.12,133.38
CW500039,2024-09,MA,23,3067.74,133.38
CW500039,2024-09,SE,18,2400.84,133.38
CW500039,2024-09,MW,19,2534.22,133.38
CW500039,2024-09,TX,18,2400.84,133.38
CW500039,2024-09,MTN,22,2934.36,133.38
CW500039,2024-09,PSW,17,2267.46,133.38
CW500039,2024-09,PNW,23,3067.74,133.38
CW500039,2024-10,NE,22,2934.36,133.38
CW500039,2024-10,MA,20,2667.6,133.38
CW500039,2024-10,SE,17,2267.46,133.38
CW500039,2024-10,MW,16,2134.08,133.38
CW500039,2024-10,TX,17,2267.46,133.38
CW500039,2024-10,MTN,19,2534.22,133.38
CW500039,2024-10,PSW,16,2134.08,133.38
CW500039,2024-10,PNW,21,2800.98,133.38
CW500039,2024-11,NE,21,2800.98,133.38
CW500039,2024-11,MA,17,2267.46,133.38
CW500039,2024-11,SE,16,2134.08,133.38
CW500039,2024-11,MW,17,2267.46,133.38
CW500039,2024-11,TX,16,2134.08,133.38
CW500039,2024-11,MTN,18,2400.84,133.38
CW500039,2024-11,PSW,15,2000.7,133.38
CW500039,2024-11,PNW,20,2667.6,133.38
CW500039,2024-12,NE,20,2667.6,133.38
CW500039,2024-12,MA,17,2267.46,133.38
CW500039,2024-12,SE,16,2134.08,133.38
CW500039,2024-12,MW,14,1867.32,133.38
CW500039,2024-12,TX,17,2267.46,133.38
CW500039,2024-12,MTN,18,2400.84,133.38
CW500039,2024-12,PSW,14,1867.32,133.38
CW500039,2024-12,PNW,20,2667.6,133.38
CW500039,2025-01,NE,20,2667.6,133.38
CW500039,2025-01,MA,19,2534.22,133.38
CW500039,2025-01,SE,15,2000.7,133.38
CW500039,2025-01,MW,16,2134.08,133.38
CW500039,2025-01,TX,17,2267.46,133.38
CW500039,2025-01,MTN,18,2400.84,133.38
CW500039,2025-01,PSW,13,1733.94,133.38
CW500039,2025-01,PNW,21,2800.98,133.38
CW500039,2025-02,NE,21,2800.98,133.38
CW500039,2025-02,MA,20,2667.6,133.38
CW500039,2025-02,SE,16,2134.08,133.38
CW500039,2025-02,MW,16,2134.08,133.38
CW500039,2025-02,TX,18,2400.84,133.38
CW500039,2025-02,MTN,20,2667.6,133.38
CW500039,2025-02,PSW,15,2000.7,133.38
CW500039,2025-02,PNW,21,2800.98,133.38
CW500039,2025-03,NE,22,2934.36,133.38
CW500039,2025-03,MA,21,2800.98,133.38
CW500039,2025-03,SE,18,2400.84,133.38
CW500039,2025-03,MW,18,2400.84,133.38
CW500039,2025-03,TX,19,2534.22,133.38
CW500039,2025-03,MTN,21,2800.98,133.38
CW500039,2025-03,PSW,16,2134.08,133.38
CW500039,2025-03,PNW,23,3067.74,133.38
CW_NEW_0039,2025-04,NE,25,3334.5,133.38
CW_NEW_0039,2025-04,MA,25,3334.5,133.38
CW_NEW_0039,2025-04,SE,19,2534.22,133.38
CW_NEW_0039,2025-04,MW,18,2400.84,133.38
CW_NEW_0039,2025-04,TX,21,2800.98,133.38
CW_NEW_0039,2025-04,MTN,23,3067.74,133.38
CW_NEW_0039,2025-04,PSW,17,2267.46,133.38
CW_NEW_0039,2025-04,PNW,26,3467.88,133.38
CW_NEW_0039,2025-05,NE,27,3601.26,133.38
CW_NEW_0039,2025-05,MA,25,3334.5,133.38
CW_NEW_0039,2025-05,SE,23,3067.74,133.38
CW_NEW_0039,2025-05,MW,22,2934.36,133.38
CW_NEW_0039,2025-05,TX,24,3201.12,133.38
CW_NEW_0039,2025-05,MTN,26,3467.88,133.38
CW_NEW_0039,2025-05,PSW,17,2267.46,133.38
CW_NEW_0039,2025-05,PNW,26,3467.88,133.38
CW500039,2025-06,NE,29,3868.02,133.38
CW500039,2025-06,MA,26,3467.88,133.38
CW500039,2025-06,SE,21,2800.98,133.38
CW500039,2025-06,MW,21,2800.98,133.38
CW500039,2025-06,TX,25,3334.5,133.38
CW500039,2025-06,MTN,26,3467.88,133.38
CW500039,2025-06,PSW,20,2667.6,133.38
CW500039,2025-06,PNW,27,3601.26,133.38
CW500039,2025-07,NE,27,3601.26,133.38
CW500039,2025-07,MA,27,3601.26,133.38
CW500039,2025-07,SE,23,3067.74,133.38
CW500039,2025-07,MW,22,2934.36,133.38
CW500039,2025-07,TX,21,2800.98,133.38
CW500039,2025-07,MTN,25,3334.5,133.38
CW500039,2025-07,PSW,18,2400.84,133.38
CW500039,2025-07,PNW,28,3734.64,133.38
CW500039,2025-08,NE,25,3334.5,133.38
CW500039,2025-08,MA,24,3201.12,133.38
CW500039,2025-08,SE,21,2800.98,133.38
CW500039,2025-08,MW,19,2534.22,133.38
CW500039,2025-08,TX,20,2667.6,133.38
CW500039,2025-08,MTN,23,3067.74,133.38
CW500039,2025-08,PSW,19,2534.22,133.38
CW500039,2025-08,PNW,26,3467.88,133.38
CW500039,2025-09,NE,22,2934.36,133.38
CW500039,2025-09,MA,24,3201.12,133.38
CW500039,2025-09,SE,18,2400.84,133.38
CW500039,2025-09,MW,18,2400.84,133.38
CW500039,2025-09,TX,21,2800.98,133.38
CW500039,2025-09,MTN,21,2800.98,133.38
CW500039,2025-09,PSW,17,2267.46,133.38
CW500039,2025-09,PNW,22,2934.36,133.38
CW500039,2025-10,NE,23,3067.74,133.38
CW500039,2025-10,MA,22,2934.36,133.38
CW500039,2025-10,SE,18,2400.84,133.38
CW500039,2025-10,MW,18,2400.84,133.38
CW500039,2025-10,TX,19,2534.22,133.38
CW500039,2025-10,MTN,22,2934.36,133.38
CW500039,2025-10,PSW,15,2000.7,133.38
CW500039,2025-10,PNW,23,3067.74,133.38
CW500039,2025-11,NE,20,2667.6,133.38
CW500039,2025-11,MA,21,2800.98,133.38
CW500039,2025-11,SE,18,2400.84,133.38
CW500039,2025-11,MW,17,2267.46,133.38
CW500039,2025-11,TX,17,2267.46,133.38
CW500039,2025-11,MTN,20,2667.6,133.38
CW500039,2025-11,PSW,15,2000.7,133.38
CW500039,2025-11,PNW,20,2667.6,133.38
CW500039,2025-12,NE,21,2800.98,133.38
CW500039,2025-12,MA,20,2667.6,133.38
CW500039,2025-12,SE,18,2400.84,133.38
CW500039,2025-12,MW,15,2000.7,133.38
CW500039,2025-12,TX,16,2134.08,133.38
CW500039,2025-12,MTN,18,2400.84,133.38
CW500039,2025-12,PSW,14,1867.32,133.38
CW500039,2025-12,PNW,21,2800.98,133.38
CW500042,2024-01,NE,105,4489.8,42.76
CW500042,2024-01,MA,98,4190.48,42.76
CW500042,2024-01,SE,133,5687.08,42.76
CW500042,2024-01,MW,103,4404.28,42.76
CW500042,2024-01,TX,85,3634.6,42.76
CW500042,2024-01,MTN,118,5045.68,42.76
CW500042,2024-01,PSW,128,5473.28,42.76
CW500042,2024-01,PNW,78,3335.28,42.76
CW500042,2024-02,NE,122,5216.72,42.76
CW500042,2024-02,MA,100,4276.0,42.76
CW500042,2024-02,SE,136,5815.36,42.76
CW500042,2024-02,MW,117,5002.92,42.76
CW500042,2024-02,TX,95,4062.2,42.76
CW500042,2024-02,MTN,126,5387.76,42.76
CW500042,2024-02,PSW,129,5516.04,42.76
CW500042,2024-02,PNW,91,3891.16,42.76
CW500042,2024-03,NE,131,5601.56,42.76
CW500042,2024-03,MA,109,4660.84,42.76
CW500042,2024-03,SE,157,6713.32,42.76
CW500042,2024-03,MW,113,4831.88,42.76
CW500042,2024-03,TX,108,4618.08,42.76
CW500042,2024-03,MTN,135,5772.6,42.76
CW500042,2024-03,PSW,152,6499.52,42.76
CW500042,2024-03,PNW,87,3720.12,42.76
CW500042,2024-04,NE,140,5986.4,42.76
CW500042,2024-04,MA,124,5302.24,42.76
CW500042,2024-04,SE,157,6713.32,42.76
CW500042,2024-04,MW,131,5601.56,42.76
CW500042,2024-04,TX,108,4618.08,42.76
CW500042,2024-04,MTN,150,6414.0,42.76
CW500042,2024-04,PSW,163,6969.88,42.76
CW500042,2024-04,PNW,105,4489.8,42.76
CW500042,2024-05,NE,148,6328.48,42.76
CW500042,2024-05,MA,124,5302.24,42.76
CW500042,2024-05,SE,171,7311.96,42.76
CW500042,2024-05,MW,144,6157.44,42.76
CW500042,2024-05,TX,116,4960.16,42.76
CW500042,2024-05,MTN,150,6414.0,42.76
CW500042,2024-05,PSW,157,6713.32,42.76
CW500042,2024-05,PNW,114,4874.64,42.76
CW500042,2024-06,NE,144,6157.44,42.76
CW500042,2024-06,MA,123,5259.48,42.76
CW500042,2024-06,SE,179,7654.04,42.76
CW500042,2024-06,MW,135,5772.6,42.76
CW500042,2024-06,TX,114,4874.64,42.76
CW500042,2024-06,MTN,165,7055.4,42.76
CW500042,2024-06,PSW,176,7525.76,42.76
CW500042,2024-06,PNW,111,4746.36,42.76
CW500042,2024-07,NE,146,6242.96,42.76
CW500042,2024-07,MA,125,5345.0,42.76
CW500042,2024-07,SE,172,7354.72,42.76
CW500042,2024-07,MW,150,6414.0,42.76
CW500042,2024-07,TX,117,5002.92,42.76
CW500042,2024-07,MTN,151,6456.76,42.76
CW500042,2024-07,PSW,180,7696.8,42.76
CW500042,2024-07,PNW,100,4276.0,42.76
CW500042,2024-08,NE,147,6285.72,42.76
CW500042,2024-08,MA,130,5558.8,42.76
CW500042,2024-08,SE,155,6627.8,42.76
CW500042,2024-08,MW,141,6029.16,42.76
CW500042,2024-08,TX,125,5345.0,42.76
CW500042,2024-08,MTN,155,6627.8,42.76
CW500042,2024-08,PSW,173,7397.48,42.76
CW500042,2024-08,PNW,108,4618.08,42.76
CW500042,2024-09,NE,139,5943.64,42.76
CW500042,2024-09,MA,117,5002.92,42.76
CW500042,2024-09,SE,162,6927.12,42.76
CW500042,2024-09,MW,118,5045.68,42.76
CW500042,2024-09,TX,109,4660.84,42.76
CW500042,2024-09,MTN,137,5858.12,42.76
CW500042,2024-09,PSW,162,6927.12,42.76
CW500042,2024-09,PNW,91,3891.16,42.76
CW500042,2024-10,NE,121,5173.96,42.76
CW500042,2024-10,MA,104,4447.04,42.76
CW500042,2024-10,SE,156,6670.56,42.76
CW500042,2024-10,MW,126,5387.76,42.76
CW500042,2024-10,TX,109,4660.84,42.76
CW500042,2024-10,MTN,118,5045.68,42.76
CW500042,2024-10,PSW,145,6200.2,42.76
CW500042,2024-10,PNW,93,3976.68,42.76
CW500042,2024-11,NE,117,5002.92,42.76
CW500042,2024-11,MA,104,4447.04,42.76
CW500042,2024-11,SE,132,5644.32,42.76
CW500042,2024-11,MW,118,5045.68,42.76
CW500042,2024-11,TX,96,4104.96,42.76
CW500042,2024-11,MTN,128,5473.28,42.76
CW500042,2024-11,PSW,135,5772.6,42.76
CW500042,2024-11,PNW,82,3506.32,42.76
CW500042,2024-12,NE,117,5002.92,42.76
CW500042,2024-12,MA,90,3848.4,42.76
CW500042,2024-12,SE,130,5558.8,42.76
CW500042,2024-12,MW,107,4575.32,42.76
CW500042,2024-12,TX,100,4276.0,42.76
CW500042,2024-12,MTN,120,5131.2,42.76
CW500042,2024-12,PSW,132,5644.32,42.76
CW500042,2024-12,PNW,87,3720.12,42.76
CW500042,2025-01,NE,113,4831.88,42.76
CW500042,2025-01,MA,93,3976.68,42.76
CW500042,2025-01,SE,135,5772.6,42.76
CW500042,2025-01,MW,110,4703.6,42.76
CW500042,2025-01,TX,94,4019.44,42.76
CW500042,2025-01,MTN,132,5644.32,42.76
CW500042,2025-01,PSW,133,5687.08,42.76
CW500042,2025-01,PNW,82,3506.32,42.76
CW500042,2025-02,NE,120,5131.2,42.76
CW500042,2025-02,MA,113,4831.88,42.76
CW500042,2025-02,SE,139,5943.64,42.76
CW500042,2025-02,MW,111,4746.36,42.76
CW500042,2025-02,TX,109,4660.84,42.76
CW500042,2025-02,MTN,124,5302.24,42.76
CW500042,2025-02,PSW,139,5943.64,42.76
CW500042,2025-02,PNW,95,4062.2,42.76
CW500042,2025-03,NE,141,6029.16,42.76
CW500042,2025-03,MA,110,4703.6,42.76
CW500042,2025-03,SE,160,6841.6,42.76
CW500042,2025-03,MW,129,5516.04,42.76
CW500042,2025-03,TX,106,4532.56,42.76
CW500042,2025-03,MTN,133,5687.08,42.76
CW500042,2025-03,PSW,156,6670.56,42.76
CW500042,2025-03,PNW,98,4190.48,42.76
CW_NEW_0042,2025-04,NE,137,5858.12,42.76
CW_NEW_0042,2025-04,MA,124,5302.24,42.76
CW_NEW_0042,2025-04,SE,175,7483.0,42.76
CW_NEW_0042,2025-04,MW,143,6114.68,42.76
CW_NEW_0042,2025-04,TX,125,5345.0,42.76
CW_NEW_0042,2025-04,MTN,144,6157.44,42.76
CW_NEW_0042,2025-04,PSW,166,7098.16,42.76
CW_NEW_0042,2025-04,PNW,115,4917.4,42.76
CW_NEW_0042,2025-05,NE,165,7055.4,42.76
CW_NEW_0042,2025-05,MA,133,5687.08,42.76
CW_NEW_0042,2025-05,SE,196,8380.96,42.76
CW_NEW_0042,2025-05,MW,150,6414.0,42.76
CW_NEW_0042,2025-05,TX,137,5858.12,42.76
CW_NEW_0042,2025-05,MTN,160,6841.6,42.76
CW_NEW_0042,2025-05,PSW,177,7568.52,42.76
CW_NEW_0042,2025-05,PNW,105,4489.8,42.76
CW500042,2025-06,NE,170,7269.2,42.76
CW500042,2025-06,MA,132,5644.32,42.76
CW500042,2025-06,SE,188,8038.88,42.76
CW500042,2025-06,MW,149,6371.24,42.76
CW500042,2025-06,TX,133,5687.08,42.76
CW500042,2025-06,MTN,173,7397.48,42.76
CW500042,2025-06,PSW,180,7696.8,42.76
CW500042,2025-06,PNW,120,5131.2,42.76
CW500042,2025-07,NE,149,6371.24,42.76
CW500042,2025-07,MA,136,5815.36,42.76
CW500042,2025-07,SE,193,8252.68,42.76
CW500042,2025-07,MW,151,6456.76,42.76
CW500042,2025-07,TX,129,5516.04,42.76
CW500042,2025-07,MTN,167,7140.92,42.76
CW500042,2025-07,PSW,190,8124.4,42.76
CW500042,2025-07,PNW,113,4831.88,42.76
CW500042,2025-08,NE,147,6285.72,42.76
CW500042,2025-08,MA,124,5302.24,42.76
CW500042,2025-08,SE,188,8038.88,42.76
CW500042,2025-08,MW,150,6414.0,42.76
CW500042,2025-08,TX,122,5216.72,42.76
CW500042,2025-08,MTN,155,6627.8,42.76
CW500042,2025-08,PSW,175,7483.0,42.76
CW500042,2025-08,PNW,114,4874.64,42.76
CW500042,2025-09,NE,136,5815.36,42.76
CW500042,2025-09,MA,114,4874.64,42.76
CW500042,2025-09,SE,170,7269.2,42.76
CW500042,2025-09,MW,127,5430.52,42.76
CW500042,2025-09,TX,123,5259.48,42.76
CW500042,2025-09,MTN,155,6627.8,42.76
CW500042,2025-09,PSW,163,6969.88,42.76
CW500042,2025-09,PNW,109,4660.84,42.76
CW500042,2025-10,NE,133,5687.08,42.76
CW500042,2025-10,MA,112,4789.12,42.76
CW500042,2025-10,SE,147,6285.72,42.76
CW500042,2025-10,MW,122,5216.72,42.76
CW500042,2025-10,TX,114,4874.64,42.76
CW500042,2025-10,MTN,125,5345.0,42.76
CW500042,2025-10,PSW,141,6029.16,42.76
CW500042,2025-10,PNW,96,4104.96,42.76
CW500042,2025-11,NE,133,5687.08,42.76
CW500042,2025-11,MA,99,4233.24,42.76
CW500042,2025-11,SE,145,6200.2,42.76
CW500042,2025-11,MW,123,5259.48,42.76
CW500042,2025-11,TX,106,4532.56,42.76
CW500042,2025-11,MTN,128,5473.28,42.76
CW500042,2025-11,PSW,132,5644.32,42.76
CW500042,2025-11,PNW,92,3933.92,42.76
CW500042,2025-12,NE,127,5430.52,42.76
CW500042,2025-12,MA,103,4404.28,42.76
CW500042,2025-12,SE,137,5858.12,42.76
CW500042,2025-12,MW,124,5302.24,42.76
CW500042,2025-12,TX,99,4233.24,42.76
CW500042,2025-12,MTN,132,5644.32,42.76
CW500042,2025-12,PSW,143,6114.68,42.76
CW500042,2025-12,PNW,93,3976.68,42.76
CW500045,2024-01,NE,90,17823.6,198.04
CW500045,2024-01,MA,84,16635.36,198.04
CW500045,2024-01,SE,125,24755.0,198.04
CW500045,2024-01,MW,115,22774.6,198.04
CW500045,2024-01,TX,134,26537.36,198.04
CW500045,2024-01,MTN,134,26537.36,198.04
CW500045,2024-01,PSW,115,22774.6,198.04
CW500045,2024-01,PNW,92,18219.68,198.04
CW500045,2024-02,NE,111,21982.44,198.04
CW500045,2024-02,MA,103,20398.12,198.04
CW500045,2024-02,SE,130,25745.2,198.04
CW500045,2024-02,MW,131,25943.24,198.04
CW500045,2024-02,TX,155,30696.2,198.04
CW500045,2024-02,MTN,136,26933.44,198.04
CW500045,2024-02,PSW,128,25349.12,198.04
CW500045,2024-02,PNW,104,20596.16,198.04
CW500045,2024-03,NE,103,20398.12,198.04
CW500045,2024-03,MA,101,20002.04,198.04
CW500045,2024-03,SE,155,30696.2,198.04
CW500045,2024-03,MW,139,27527.56,198.04
CW500045,2024-03,TX,151,29904.04,198.04
CW500045,2024-03,MTN,144,28517.76,198.04
CW500045,2024-03,PSW,123,24358.92,198.04
CW500045,2024-03,PNW,102,20200.08,198.04
CW500045,2024-04,NE,118,23368.72,198.04
CW500045,2024-04,MA,119,23566.76,198.04
CW500045,2024-04,SE,172,34062.88,198.04
CW500045,2024-04,MW,165,32676.6,198.04
CW500045,2024-04,TX,156,30894.24,198.04
CW500045,2024-04,MTN,163,32280.52,198.04
CW500045,2024-04,PSW,151,29904.04,198.04
CW500045,2024-04,PNW,126,24953.04,198.04
CW500045,2024-05,NE,127,25151.08,198.04
CW500045,2024-05,MA,121,23962.84,198.04
CW500045,2024-05,SE,161,31884.44,198.04
CW500045,2024-05,MW,158,31290.32,198.04
CW500045,2024-05,TX,166,32874.64,198.04
CW500045,2024-05,MTN,183,36241.32,198.04
CW500045,2024-05,PSW,159,31488.36,198.04
CW500045,2024-05,PNW,131,25943.24,198.04
CW500045,2024-06,NE,138,27329.52,198.04
CW500045,2024-06,MA,120,23764.8,198.04
CW500045,2024-06,SE,174,34458.96,198.04
CW500045,2024-06,MW,174,34458.96,198.04
CW500045,2024-06,TX,196,38815.84,198.04
CW500045,2024-06,MTN,180,35647.2,198.04
CW500045,2024-06,PSW,164,32478.56,198.04
CW500045,2024-06,PNW,132,26141.28,198.04
CW500045,2024-07,NE,132,26141.28,198.04
